order_id,customer_id,order_date,product_category,order_amount
O000605,C06974,2024-01-18,Toys,125.03
O000606,C07107,2023-09-06,Books,463.47
O000607,C07283,2024-01-29,Books,210.3
O000608,C01545,2022-04-26,Sports,367.45
O000609,C04139,2022-04-21,Clothing,505.9
O000610,C08862,2024-03-28,Clothing,691.94
O000611,C05568,2022-09-17,Toys,44.12
O000612,C03834,2022-09-19,Electronics,800.41
O000613,C03644,2024-03-19,Sports,629.76
O000614,C03264,2022-08-14,Beauty,86.35
O000615,C02000,2022-11-03,Clothing,874.21
O000616,C08186,2024-02-14,Sports,921.27
O000617,C01321,2024-03-22,Toys,65.77
O000618,C04174,2023-10-18,Home,280.49
O000619,C07457,2024-01-09,Toys,807.17
O000620,C09420,2022-05-21,Toys,749.52
O000621,C05191,2022-09-15,Books,188.6
O000622,C05847,2023-08-13,Clothing,213.3
O000623,C04186,2023-11-10,Home,373.62
O000624,C01082,2022-10-06,Beauty,487.1
O000625,C02797,2022-03-11,Home,620.16
O000626,C09223,2022-12-12,Clothing,372.07
O000627,C09051,2024-01-25,Home,465.22
O000628,C02718,2023-02-01,Toys,748.73
O000629,C04796,2022-05-07,Toys,41.5
O000630,C09487,2022-07-17,Clothing,256.17
O000631,C02913,2023-01-05,Toys,714.78
O000632,C02566,2022-11-12,Books,895.73
O000633,C00095,2023-01-29,Clothing,514.12
O000634,C02948,2023-01-21,Toys,534.45
O000635,C08318,2022-07-21,Toys,111.64
O000636,C08993,2023-07-31,Toys,450.18
O000637,C01184,2022-01-17,Sports,534.95
O000638,C05842,2023-03-28,Sports,246.26
O000639,C02966,2022-07-19,Home,272.9
O000640,C00780,2023-06-05,Electronics,380.4
O000641,C08340,2023-04-17,Clothing,24.97
O000642,C09610,2022-12-11,Books,325.47
O000643,C05804,2023-03-22,Sports,215.39
O000644,C02273,2022-11-18,Sports,330.86
O000645,C01814,2023-11-24,Electronics,124.16
O000646,C07217,2023-03-05,Clothing,891.07
O000647,C06431,2022-05-04,Sports,595.62
O000648,C08971,2023-08-01,Clothing,680.71
O000649,C00059,2022-03-16,Books,790.23
O000650,C01970,2022-04-06,Toys,500.95
O000651,C02588,2024-03-11,Home,91.49
O000652,C06834,2022-06-26,Beauty,539.42
O000653,C09950,2023-09-14,Beauty,588.91
O000654,C07047,2022-10-29,Toys,746.71
O000655,C02724,2023-10-26,Clothing,434.5
O000656,C05475,2023-10-09,Beauty,131.94
O000657,C00746,2024-01-01,Toys,287.36
O000658,C05368,2023-08-14,Sports,366.27
O000659,C00935,2022-01-06,Toys,647.69
O000660,C07819,2022-10-31,Books,572.92
O000661,C03736,2024-02-06,Clothing,359.32
O000662,C02227,2022-02-13,Home,986.58
O000663,C04564,2022-03-15,Books,607.75
O000664,C09833,2022-05-28,Books,241.04
O000665,C01039,2023-05-06,Home,106.27
O000666,C03796,2022-05-21,Electronics,157.09
O000667,C09844,2022-11-10,Toys,249.73
O000668,C04839,2023-12-03,Books,164.88
O000669,C03910,2022-04-25,Sports,190.63
O000670,C00888,2023-09-21,Toys,288.67
O000671,C04048,2024-03-07,Home,177.51
O000672,C02766,2023-05-21,Clothing,897.28
O000673,C05987,2022-12-28,Electronics,84.83
O000674,C00751,2022-01-31,Clothing,526.89
O000675,C02759,2022-06-05,Toys,413.34
O000676,C07969,2023-06-06,Toys,982.47
O000677,C04106,2023-07-24,Clothing,116.48
O000678,C09837,2023-11-21,Books,400.87
O000679,C06512,2023-04-14,Toys,969.62
O000680,C02490,2022-07-22,Toys,866.18
O000681,C03928,2022-09-07,Clothing,817.99
O000682,C09194,2023-07-21,Books,261.61
O000683,C03775,2022-03-09,Home,175.03
O000684,C08288,2023-04-01,Sports,670.3
O000685,C04616,2022-09-26,Toys,929.73
O000686,C04845,2022-12-24,Sports,558.98
O000687,C00775,2022-11-08,Home,573.75
O000688,C03801,2023-09-24,Books,283.58
O000689,C07895,2023-07-04,Toys,770.65
O000690,C06439,2023-12-19,Sports,191.11
O000691,C05813,2022-12-29,Sports,327.06
O000692,C04209,2023-02-28,Sports,428.31
O000693,C03449,2022-07-04,Toys,510.07
O000694,C09767,2023-04-25,Books,246.2
O000695,C09569,2023-01-01,Electronics,119.26
O000696,C09698,2023-03-28,Beauty,612.57
O000697,C04359,2023-05-01,Clothing,292.19
O000698,C02530,2023-04-07,Toys,583.33
O000699,C09211,2023-11-14,Clothing,158.59
O000700,C05839,2023-04-21,Electronics,483.73
O000701,C08595,2023-07-21,Beauty,534.93
O000702,C00314,2024-02-18,Beauty,56.56
O000703,C03131,2022-07-21,Sports,339.92
O000704,C03683,2022-06-22,Beauty,138.74
O000705,C00431,2022-03-15,Clothing,68.06
O000706,C08565,2023-10-16,Home,990.01
O000707,C06732,2024-01-24,Beauty,325.74
O000708,C04173,2023-06-24,Clothing,810.83
O000709,C01574,2024-02-01,Toys,258.37
O000710,C04711,2023-01-31,Home,683.1
O000711,C09120,2023-04-09,Electronics,761.43
O000712,C06742,2022-07-28,Clothing,597.66
O000713,C04028,2022-07-29,Home,474.22
O000714,C02098,2023-12-25,Sports,414.78
O000715,C09680,2023-03-31,Home,352.12
O000716,C00767,2022-06-01,Clothing,929.88
O000717,C08444,2023-01-24,Electronics,831.47
O000718,C05232,2022-11-20,Books,965.2
O000719,C00334,2023-03-19,Books,128.68
O000720,C05451,2023-12-02,Home,732.21
O000721,C00938,2023-06-24,Beauty,938.65
O000722,C04463,2022-07-25,Clothing,185.33
O000723,C08375,2023-04-08,Toys,71.16
O000724,C08120,2022-06-23,Toys,742.42
O000725,C01734,2022-02-25,Toys,576.6
O000726,C05482,2022-03-04,Toys,842.62
O000727,C09578,2022-10-23,Toys,144.07
O000728,C00455,2022-11-19,Sports,796.29
O000729,C05161,2022-03-08,Electronics,205.62
O000730,C01932,2023-02-08,Home,167.84
O000731,C09128,2024-03-05,Electronics,168.44
O000732,C02053,2023-01-14,Toys,815.5
O000733,C03464,2023-01-01,Beauty,666.87
O000734,C07646,2023-09-19,Beauty,525.45
O000735,C08000,2022-03-07,Sports,362.04
O000736,C02792,2022-12-02,Electronics,877.81
O000737,C01717,2022-03-12,Books,395.48
O000738,C00973,2023-04-26,Toys,817.52
O000739,C00852,2023-11-27,Electronics,441.94
O000740,C07919,2023-07-09,Electronics,380.06
O000741,C04148,2024-02-22,Clothing,465.37
O000742,C04734,2024-01-09,Clothing,304.87
O000743,C04214,2022-05-30,Home,748.87
O000744,C07710,2023-03-27,Beauty,505.21
O000745,C09379,2022-08-26,Toys,236.05
O000746,C03793,2022-08-13,Home,900.08
O000747,C09307,2023-12-09,Books,386.97
O000748,C01757,2024-03-31,Clothing,545.84
O000749,C01176,2022-12-14,Electronics,906.94
O000750,C07728,2022-02-24,Electronics,626.12
O000751,C02046,2022-07-11,Electronics,121.31
O000752,C07937,2022-04-27,Books,940.13
O000753,C04120,2022-11-10,Clothing,629.57
O000754,C00162,2022-06-17,Electronics,338.23
O000755,C00485,2022-04-13,Toys,143.58
O000756,C03284,2023-05-12,Beauty,795.06
O000757,C04198,2022-05-18,Sports,621.97
O000758,C05842,2022-03-31,Sports,535.79
O000759,C06464,2023-09-24,Toys,894.42
O000760,C08649,2023-09-01,Beauty,789.65
O000761,C08260,2023-06-19,Electronics,155.92
O000762,C04540,2023-09-05,Clothing,315.16
O000763,C08683,2023-06-19,Electronics,252.25
O000764,C06491,2022-05-14,Beauty,745.23
O000765,C05400,2022-08-14,Electronics,38.36
O000766,C07976,2023-12-14,Sports,572.04
O000767,C03410,2023-03-30,Toys,763.65
O000768,C07846,2022-05-21,Electronics,877.38
O000769,C04814,2022-06-05,Beauty,345.37
O000770,C04557,2022-09-20,Toys,822.15
O000771,C09812,2022-05-16,Beauty,115.08
O000772,C06200,2023-06-08,Toys,847.22
O000773,C06634,2022-05-26,Clothing,131.85
O000774,C06178,2022-07-21,Home,400.3
O000775,C00081,2022-10-28,Beauty,798.31
O000776,C07250,2022-09-21,Books,154.17
O000777,C02214,2024-01-27,Sports,233.11
O000778,C03591,2022-05-26,Toys,723.64
O000779,C06452,2023-09-29,Home,721.44
O000780,C06201,2023-11-29,Electronics,642.94
O000781,C00952,2022-02-28,Clothing,695.48
O000782,C04788,2023-03-26,Beauty,545.01
O000783,C07700,2022-05-04,Home,255.54
O000784,C04315,2022-06-28,Clothing,348.97
O000785,C01697,2022-05-29,Books,185.69
O000786,C02425,2024-01-18,Beauty,908.91
O000787,C00110,2022-09-02,Clothing,585.47
O000788,C09148,2022-02-01,Home,403.85
O000789,C01731,2022-06-10,Sports,464.7
O000790,C08901,2024-03-10,Electronics,947.55
O000791,C00026,2022-12-13,Home,157.58
O000792,C03162,2022-08-08,Home,588.3
O000793,C07150,2023-11-17,Books,508.36
O000794,C08467,2022-01-13,Electronics,613.4
O000795,C09736,2022-01-04,Electronics,23.02
O000796,C03453,2024-03-31,Sports,872.76
O000797,C08210,2023-04-26,Sports,932.46
O000798,C02521,2022-06-06,Clothing,567.31
O000799,C05826,2022-08-19,Toys,698.17
O000800,C02176,2022-05-31,Home,922.89
O000801,C08741,2022-10-19,Clothing,708.7
O000802,C09595,2023-07-14,Beauty,156.78
O000803,C04621,2023-10-18,Home,578.41
O000804,C00078,2022-10-08,Beauty,608.68
O000805,C05016,2022-10-03,Home,427.01
O000806,C03539,2022-09-21,Clothing,737.76
O000807,C09517,2022-10-12,Sports,934.7
O000808,C04048,2022-03-03,Sports,925.94
O000809,C05981,2022-12-14,Books,453.59
O000810,C01917,2022-04-14,Toys,117.67
O000811,C06589,2022-07-22,Sports,984.92
O000812,C00299,2023-11-10,Home,839.7
O000813,C02241,2023-04-04,Books,129.04
O000814,C06487,2022-10-16,Electronics,921.24
O000815,C09957,2023-10-10,Beauty,870.55
O000816,C05384,2023-07-12,Home,521.24
O000817,C07916,2023-07-06,Clothing,593.32
O000818,C07228,2023-04-04,Home,402.01
O000819,C06119,2022-02-27,Clothing,59.49
O000820,C02170,2023-01-02,Home,338.52
O000821,C07055,2022-12-12,Electronics,803.84
O000822,C06861,2022-09-19,Beauty,9.61
O000823,C09186,2024-03-26,Books,336.83
O000824,C04746,2023-06-26,Electronics,401.18
O000825,C09158,2022-01-13,Home,539.71
O000826,C00841,2022-02-16,Clothing,920.26
O000827,C03556,2023-01-02,Books,349.61
O000828,C01617,2023-04-25,Clothing,350.22
O000829,C07002,2024-01-30,Sports,738.81
O000830,C03217,2022-07-04,Sports,454.96
O000831,C06560,2022-12-03,Books,228.48
O000832,C07699,2024-02-23,Sports,455.18
O000833,C08573,2022-06-07,Beauty,145.15
O000834,C01139,2023-08-12,Sports,180.51
O000835,C07536,2023-10-27,Electronics,500.88
O000836,C05163,2022-09-17,Beauty,421.83
O000837,C02449,2022-11-10,Toys,915.27
O000838,C04287,2023-09-23,Sports,365.58
O000839,C09069,2022-08-24,Clothing,582.69
O000840,C01099,2022-02-23,Books,634.1
O000841,C04072,2023-08-09,Electronics,18.03
O000842,C05543,2023-12-20,Home,665.22
O000843,C04000,2023-08-07,Toys,182.15
O000844,C07987,2023-06-16,Toys,961.26
O000845,C06316,2023-12-21,Books,152.92
O000846,C04385,2022-06-15,Electronics,417.55
O000847,C02568,2024-03-25,Sports,89.92
O000848,C09992,2022-07-23,Books,996.89
O000849,C08441,2022-07-21,Clothing,504.68
O000850,C03769,2024-03-23,Books,597.41
O000851,C03608,2024-01-18,Clothing,71.74
O000852,C00188,2022-05-24,Clothing,751.21
O000853,C03428,2022-03-31,Beauty,213.86
O000854,C05864,2022-12-24,Toys,898.56
O000855,C03938,2022-07-31,Books,209.11
O000856,C09821,2023-11-13,Sports,194.73
O000857,C06008,2022-06-21,Books,41.37
O000858,C02223,2023-06-15,Home,474.71
O000859,C06507,2022-07-07,Books,567.02
O000860,C00685,2024-03-05,Electronics,70.38
O000861,C08552,2024-03-13,Clothing,776.65
O000862,C08804,2022-08-10,Beauty,456.02
O000863,C05665,2022-09-07,Toys,526.77
O000864,C03084,2022-06-05,Beauty,443.56
O000865,C02963,2024-03-11,Beauty,403.76
O000866,C09832,2022-02-19,Books,561.84
O000867,C09157,2022-03-28,Electronics,159.46
O000868,C07668,2023-06-02,Home,186.02
O000869,C03879,2023-03-02,Beauty,862.48
O000870,C04756,2023-12-31,Sports,946.38
O000871,C00495,2022-04-21,Home,376.44
O000872,C01524,2024-02-12,Books,274.39
O000873,C01378,2023-01-20,Electronics,645.78
O000874,C04161,2022-06-25,Electronics,411.69
O000875,C09870,2023-02-10,Toys,30.26
O000876,C08010,2023-10-17,Books,160.37
O000877,C04991,2022-10-21,Clothing,717.39
O000878,C07460,2022-12-26,Beauty,660.63
O000879,C05392,2023-01-31,Toys,31.96
O000880,C04462,2022-02-25,Sports,225.86
O000881,C08020,2023-08-24,Home,234.92
O000882,C03305,2023-06-11,Sports,673.53
O000883,C07366,2022-02-13,Sports,24.61
O000884,C07590,2023-04-14,Home,108.59
O000885,C00606,2023-06-18,Clothing,800.92
O000886,C04514,2023-03-28,Toys,182.65
O000887,C09642,2022-05-10,Clothing,654.48
O000888,C00653,2023-10-29,Books,241.99
O000889,C09436,2022-04-01,Toys,103.94
O000890,C06833,2022-03-07,Home,246.96
O000891,C07518,2022-08-17,Home,723.66
O000892,C08750,2023-11-03,Sports,856.42
O000893,C01112,2024-03-23,Books,831.07
O000894,C09883,2024-03-05,Clothing,400.2
O000895,C05080,2023-07-22,Clothing,669.74
O000896,C05974,2022-11-06,Electronics,208.96
O000897,C06380,2023-05-13,Toys,296.68
O000898,C05512,2023-10-12,Sports,896.85
O000899,C09421,2022-03-04,Sports,17.94
O000900,C07853,2022-11-11,Electronics,90.08
O000901,C07385,2022-02-25,Electronics,211.85
O000902,C03818,2022-07-06,Home,31.4
O000903,C09988,2024-03-28,Electronics,185.53
O000904,C06307,2022-06-21,Toys,585.13
O000905,C01542,2023-05-15,Home,424.32
O000906,C00514,2022-09-26,Toys,893.21
O000907,C03287,2023-09-27,Electronics,818.36
O000908,C04110,2022-07-21,Beauty,345.11
O000909,C00348,2022-01-10,Books,263.13
O000910,C05622,2023-12-02,Home,382.79
O000911,C07703,2022-02-24,Electronics,592.34
O000912,C03369,2024-02-06,Beauty,271.72
O000913,C06578,2023-12-06,Toys,626.03
O000914,C08871,2022-08-23,Beauty,412.36
O000915,C09512,2023-06-10,Sports,554.29
O000916,C01583,2023-11-12,Books,438.95
O000917,C00839,2022-06-17,Electronics,297.99
O000918,C08502,2024-03-24,Home,948.71
O000919,C00331,2023-09-24,Home,764.79
O000920,C04807,2024-01-07,Clothing,144.41
O000921,C01795,2023-01-13,Books,869.13
O000922,C08142,2023-01-12,Toys,489.99
O000923,C05141,2022-08-20,Electronics,895.08
O000924,C07034,2023-01-26,Clothing,800.86
O000925,C04554,2023-10-29,Beauty,428.09
O000926,C03516,2022-08-19,Books,27.36
O000927,C00520,2022-03-23,Electronics,272.33
O000928,C07763,2022-12-22,Sports,543.93
O000929,C02647,2024-01-12,Home,635.31
O000930,C01706,2024-03-28,Clothing,261.6
O000931,C08239,2024-03-15,Home,143.66
O000932,C08295,2023-04-19,Beauty,835.76
O000933,C07477,2023-10-20,Beauty,984.48
O000934,C07438,2022-08-30,Clothing,528.06
O000935,C01120,2023-04-12,Home,175.82
O000936,C06953,2022-02-14,Electronics,275.95
O000937,C09441,2022-08-16,Home,23.3
O000938,C09637,2023-07-24,Toys,914.73
O000939,C01653,2024-01-02,Books,122.16
O000940,C06344,2023-07-03,Books,578.63
O000941,C05248,2022-12-13,Electronics,277.68
O000942,C08296,2023-04-07,Books,556.41
O000943,C07580,2023-03-29,Beauty,653.16
O000944,C02967,2022-05-12,Books,830.59
O000945,C03795,2023-11-03,Books,210.39
O000946,C06721,2023-03-03,Beauty,15.94
O000947,C04051,2022-01-04,Books,141.2
O000948,C05050,2024-02-27,Books,900.52
O000949,C01150,2022-07-29,Books,874.52
O000950,C01946,2022-08-08,Clothing,599.43
O000951,C00526,2022-07-13,Home,602.51
O000952,C04321,2023-01-21,Clothing,666.71
O000953,C08816,2024-03-09,Electronics,179.49
O000954,C05437,2022-01-28,Clothing,914.84
O000955,C07204,2023-03-10,Clothing,421.68
O000956,C09109,2022-07-18,Beauty,386.22
O000957,C06875,2022-12-20,Clothing,521.32
O000958,C07361,2023-08-15,Clothing,51.73
O000959,C01809,2023-08-01,Sports,170.45
O000960,C02383,2023-10-05,Sports,739.34
O000961,C06309,2023-08-30,Toys,87.38
O000962,C05369,2023-09-12,Toys,605.14
O000963,C07817,2022-01-29,Books,249.12
O000964,C02619,2024-03-13,Electronics,392.35
O000965,C08999,2023-01-28,Clothing,292.25
O000966,C01093,2023-03-25,Toys,358.89
O000967,C09065,2023-10-17,Toys,720.45
O000968,C02353,2022-01-15,Beauty,300.64
O000969,C09615,2022-05-20,Beauty,568.57
O000970,C01928,2022-08-14,Home,478.67
O000971,C02724,2024-02-07,Beauty,665.35
O000972,C08038,2022-04-14,Home,937.15
O000973,C09212,2023-04-14,Sports,733.91
O000974,C08750,2024-02-26,Books,218.87
O000975,C08338,2022-12-05,Beauty,36.03
O000976,C06014,2022-02-16,Beauty,265.95
O000977,C02697,2023-06-24,Clothing,597.1
O000978,C04232,2022-04-12,Books,56.17
O000979,C09461,2022-01-17,Books,498.88
O000980,C09544,2022-11-25,Home,598.86
O000981,C01049,2022-09-08,Books,337.57
O000982,C06625,2022-12-05,Toys,772.06
O000983,C00424,2022-05-19,Toys,111.07
O000984,C08681,2022-04-17,Books,79.76
O000985,C04788,2023-03-21,Beauty,729.55
O000986,C01638,2022-07-01,Home,498.01
O000987,C05697,2022-05-12,Beauty,689.96
O000988,C09180,2023-08-14,Electronics,437.65
O000989,C05485,2023-02-22,Sports,250.17
O000990,C06028,2023-01-01,Beauty,820.01
O000991,C03168,2022-05-16,Toys,800.42
O000992,C07622,2022-06-11,Clothing,696.22
O000993,C03718,2022-04-17,Electronics,275.78
O000994,C01012,2024-03-23,Beauty,592.28
O000995,C04557,2022-04-23,Beauty,364.17
O000996,C03515,2023-08-11,Home,96.12
O000997,C07467,2023-06-25,Home,917.73
O000998,C06822,2024-01-12,Home,141.13
O000999,C03330,2023-03-05,Clothing,950.49
O001000,C02032,2022-11-16,Beauty,448.78
O001001,C08678,2024-01-23,Clothing,189.21
O001002,C05258,2022-10-05,Beauty,544.19
O001003,C06037,2023-05-02,Home,873.58
O001004,C09265,2022-03-27,Beauty,733.56
O001005,C06612,2022-07-18,Sports,807.53
O001006,C08095,2022-08-22,Sports,660.49
O001007,C00358,2022-10-12,Electronics,693.82
O001008,C08079,2022-03-28,Books,849.95
O001009,C02020,2023-06-16,Toys,253.42
O001010,C07131,2022-04-22,Electronics,491.98
O001011,C04186,2022-06-13,Beauty,225.1
O001012,C04183,2023-09-07,Electronics,987.73
O001013,C08970,2022-04-12,Beauty,944.34
O001014,C01565,2023-12-19,Electronics,44.23
O001015,C04440,2024-03-16,Sports,707.05
O001016,C05005,2023-12-23,Clothing,925.62
O001017,C00038,2023-01-21,Sports,184.67
O001018,C00079,2024-02-17,Home,570.11
O001019,C00969,2023-07-09,Home,915.91
O001020,C04453,2023-02-16,Electronics,38.78
O001021,C00594,2022-02-22,Electronics,698.93
O001022,C07284,2023-01-23,Home,300.86
O001023,C06056,2022-07-05,Electronics,924.77
O001024,C06723,2022-11-29,Toys,971.2
O001025,C00740,2022-08-08,Sports,944.55
O001026,C02442,2023-03-04,Books,476.84
O001027,C03907,2024-03-26,Home,862.73
O001028,C02016,2024-01-17,Beauty,845.33
O001029,C00835,2022-03-15,Electronics,322.5
O001030,C06928,2022-07-31,Books,829.77
O001031,C05118,2023-11-11,Home,41.82
O001032,C00662,2023-06-16,Sports,598.29
O001033,C07284,2022-04-09,Clothing,233.86
O001034,C09950,2023-06-16,Sports,124.96
O001035,C07968,2022-10-04,Toys,81.57
O001036,C02604,2023-06-11,Electronics,697.81
O001037,C09574,2023-04-09,Beauty,343.18
O001038,C06736,2023-06-23,Beauty,726.14
O001039,C08587,2024-03-28,Electronics,70.03
O001040,C02644,2023-01-24,Sports,318.71
O001041,C02892,2023-05-27,Sports,541.79
O001042,C09205,2023-04-27,Electronics,791.77
O001043,C08247,2023-04-21,Toys,322.16
O001044,C05410,2022-03-17,Home,627.76
O001045,C05006,2022-03-18,Beauty,886.55
O001046,C02521,2022-01-31,Beauty,617.78
O001047,C07430,2023-08-19,Toys,236.79
O001048,C03378,2022-02-15,Sports,29.28
O001049,C04381,2023-11-28,Sports,870.75
O001050,C04238,2023-08-23,Sports,26.16
O001051,C09646,2022-09-06,Home,875.33
O001052,C07954,2022-07-23,Sports,531.29
O001053,C09433,2023-10-31,Beauty,939.37
O001054,C09818,2024-02-05,Electronics,799.79
O001055,C02445,2024-02-14,Toys,997.94
O001056,C06142,2022-06-15,Beauty,353.96
O001057,C01883,2022-01-11,Clothing,768.35
O001058,C09775,2023-04-09,Electronics,404.92
O001059,C07872,2023-10-05,Toys,482.48
O001060,C03194,2023-02-12,Beauty,629.37
O001061,C06735,2022-07-04,Books,874.31
O001062,C06683,2023-01-08,Electronics,984.16
O001063,C05271,2023-05-09,Electronics,769.43
O001064,C04520,2022-08-07,Electronics,420.68
O001065,C07297,2022-03-30,Clothing,424.25
O001066,C06001,2023-01-31,Beauty,738.89
O001067,C08336,2023-09-11,Beauty,242.58
O001068,C07561,2023-01-15,Home,114.92
O001069,C09180,2023-03-17,Beauty,357.85
O001070,C03988,2022-06-04,Books,290.8
O001071,C07936,2023-07-22,Sports,299.83
O001072,C01097,2022-11-26,Clothing,237.44
O001073,C00981,2023-07-31,Toys,46.88
O001074,C05286,2023-11-08,Electronics,22.78
O001075,C03073,2023-12-14,Books,987.78
O001076,C09617,2022-03-27,Home,430.63
O001077,C02341,2023-02-20,Beauty,387.41
O001078,C05810,2023-09-20,Books,681.25
O001079,C09669,2022-03-12,Sports,222.16
O001080,C00904,2023-01-03,Electronics,950.21
O001081,C07048,2023-07-11,Sports,787.41
O001082,C08120,2023-11-02,Sports,93.96
O001083,C07530,2022-06-04,Toys,420.49
O001084,C01973,2024-03-18,Home,879.72
O001085,C09147,2022-01-28,Beauty,945.01
O001086,C05306,2023-09-28,Electronics,470.06
O001087,C03196,2022-04-05,Home,615.34
O001088,C06575,2022-01-18,Toys,171.2
O001089,C00034,2022-01-12,Beauty,991.21
O001090,C01751,2022-08-30,Home,235.51
O001091,C07791,2024-03-31,Home,943.02
O001092,C04743,2023-03-15,Books,651.4
O001093,C03677,2023-03-19,Beauty,609.7
O001094,C00329,2023-04-24,Toys,515.13
O001095,C04214,2024-03-24,Sports,234.52
O001096,C01004,2022-12-02,Books,180.65
O001097,C02586,2023-07-04,Books,224.38
O001098,C05738,2022-02-11,Books,190.51
O001099,C06178,2023-10-12,Sports,780.69
O001100,C00965,2023-07-10,Electronics,353.37
O001101,C00766,2022-07-05,Sports,62.55
O001102,C04809,2023-05-05,Sports,969.26
O001103,C01982,2022-08-24,Electronics,884.37
O001104,C03293,2022-08-14,Home,928.11
O001105,C01632,2023-05-17,Electronics,994.93
O001106,C06702,2023-04-12,Sports,178.03
O001107,C06502,2023-09-02,Home,399.26
O001108,C08098,2023-09-18,Beauty,759.45
O001109,C07617,2024-03-05,Beauty,697.54
O001110,C05770,2024-03-18,Books,158.13
O001111,C02420,2023-04-07,Toys,816.75
O001112,C07870,2024-03-08,Clothing,228.32
O001113,C00010,2023-12-03,Books,227.7
O001114,C07174,2023-10-18,Beauty,539.29
O001115,C01811,2023-09-24,Toys,594.98
O001116,C02552,2024-03-01,Books,582.19
O001117,C07339,2024-02-01,Sports,96.03
O001118,C09432,2022-07-29,Beauty,878.07
O001119,C07680,2022-03-14,Home,269.27
O001120,C01681,2023-12-22,Beauty,133.87
O001121,C07194,2022-12-21,Toys,889.3
O001122,C07045,2023-06-18,Clothing,955.87
O001123,C03490,2023-09-24,Home,862.82
